,omic1_tissue1_A1_f0,omic1_tissue1_A1_f1,omic1_tissue1_A1_f2,omic1_tissue1_A1_f3,omic1_tissue1_A1_f4,omic1_tissue1_A1_f5,omic1_tissue1_A1_f6,omic1_tissue1_A1_f7,omic1_tissue1_A1_f8,omic1_tissue1_A1_f9,omic1_tissue1_A1_f10,omic1_tissue1_A1_f11
baseline_0,-0.3676507099782621,0.5976027430834758,0.002866026935975537,-0.2310507943051381,-0.09431521675275488,-0.6266728234684993,1.0741021645244109,-1.34010678050364,0.5842659153351591,1.1921785629130286,-2.22679836390992,0.11055829563057798
baseline_1,0.01441990801465416,0.9768888261068659,-0.7041292458478372,-0.5646188419179069,-1.0867422579810069,-0.054129632235152415,-0.035096550712624006,0.8683131494137918,-1.6507983204148053,-0.6347903219661069,0.21313251974180752,-1.2634020739439455
baseline_2,0.8405490076273673,0.1451162952885339,-1.2770365682129874,0.7357349337393864,-0.18020793993355594,0.6133200171962842,0.9557016246260024,0.8279626763001428,-0.09476242707162182,1.2185238105459277,0.23729221094631156,1.7103553139437928
baseline_3,-0.24249722500406765,0.3478076854095278,0.8561093693473188,-0.22293883397450565,-0.7189678410205237,-0.85701701238842,-0.018511359746885104,0.32597286997600017,-0.6978146469818706,0.2535069260355602,1.2547770779359593,1.1241743832539297
baseline_4,-0.055253849749485905,-0.4012573078014529,0.6798795846462773,-1.7161381101524178,0.023063735128186023,-0.7321027911371547,1.5603632072431566,1.099575619690975,-0.29414497611347223,-0.06375150482479669,-0.9413302281027982,-1.1634622052848886
baseline_5,-0.9540148318783308,0.20187292081048366,2.703651523255327,-0.20336443281193445,0.5876829948398581,1.3409750092517219,-0.08057514686219111,-0.5628153557144303,1.577907117159242,1.6221815116690637,0.2834872373966475,-1.63958777052171
baseline_6,-0.032578678861943135,-0.6720972483662183,-0.11113801354194709,1.0957151066487267,0.6330710070631649,-0.38464375942043944,0.01861704271103214,-1.1072810927288395,-0.595795800379441,-0.022706891362963087,-1.288176759375082,1.7094065730460704
baseline_7,-0.14007342095717618,-0.29890647412055604,0.3168354769272572,0.4748982632434345,0.9470598040661495,-0.7495977467473537,-0.4103803114890397,1.1237922906661455,-0.35440856963655387,-0.6572800892454482,0.31996350120537836,0.3535728565329854
baseline_8,-0.9767741332211313,-0.263561426784823,0.49830818055150666,1.4060481679250147,0.39291624376206363,1.6596650897728018,0.6200362637203914,-1.4059784872502057,-0.5632956675302526,0.5520435239348342,-1.4689350326126231,0.9324094251052029
baseline_9,-0.7505954067910854,-0.3320999010250823,-1.1610471052942566,1.1773141973426229,-0.6818414736454047,-0.8784740083252832,-1.011093688449386,0.5979446987325464,-1.052936131989858,0.08493831800430483,-1.244345416066606,-1.2506035681770882
baseline_10,-0.9194639907517043,0.38821619527600104,-1.2621280221728588,-0.7963488899194495,0.19935222941110933,-0.9900820823036404,-1.558008228655027,-0.6785338217144281,0.7127748275422472,-0.99464105285727,-0.8047714150474609,-0.251491970668956
baseline_11,-0.9379476637676567,1.0294237869126723,0.2839366022846115,0.6052832075066829,0.8707907225552621,0.09101193261433452,-0.3276749027958547,-0.4372803958239613,-1.4148829870901363,0.27035247278317487,-0.21706557319659053,-0.033639158591013525
baseline_12,-0.7265456916925382,-0.32543791619925255,-0.6827188779328498,-1.366816842796404,0.0022498064177267326,-1.657400783503298,0.36822081166706694,0.07386820941655486,0.2702701512455098,0.37765839050275574,-0.7898612343349327,-0.25937199852296244
baseline_13,0.060047745943641956,1.102317050626811,-2.032040472692014,-1.3464379429002757,0.4696379156597162,0.8126785375316444,-0.08334946126755487,1.23031932031565,0.09775023353127334,-0.3158222388501171,-0.05691163995220362,-0.277357986288498
baseline_14,1.4083125495526758,0.4759545722332725,0.22962267701447533,-0.1517188945592717,-0.05111099345937405,-0.36135569948961416,0.13084706117915423,0.272311663864723,0.47193492624802663,1.5733813587088827,0.34443406962984624,-0.026834410362577395
baseline_15,1.0663630314574064,-0.31654165067841966,-1.7447367831297032,0.6055495870882444,0.4649919564461728,-1.0573339219634321,0.7134734571755602,-0.2900308082211318,0.4043962596086951,0.41775244347900564,1.0728366892772285,1.5242170576814724
baseline_16,2.4496687000480004,-0.3614195088203512,-0.48539379510718333,-1.4431013742876564,1.3274751013744976,-0.7040677059725311,-1.4530202074221648,0.22720423391710481,-1.1197190184173293,0.41027475409518827,0.7425947190037837,0.09277030613233818
baseline_17,0.3987378557919256,0.7290877803028672,-0.9385141389550031,-0.22922881887374583,0.7731358882247278,1.6762278678411655,-0.49320956000949073,0.558180624739939,-0.25016990011689566,0.2353072747961573,2.0300352262770387,-0.13571956477323716
baseline_18,0.07724494058753,0.5054712073849846,0.41820122350970207,-0.19109179100448612,0.9212743893285403,0.5284655007863694,0.19228836627534934,-0.3445582335899815,-0.5711885822878097,-0.4000187167306992,-1.4609576325172329,0.09851232663990858
baseline_19,-0.11941627554896994,0.15148147619572538,0.6893285505887852,-0.4675252496443901,0.9506583973010032,0.8404135867353743,-1.6286008729565538,0.10925636430018949,-0.29163506623458346,-0.2444225164097207,-0.14737398466264326,0.1776883461782659
baseline_20,0.4892484990206841,-0.6469449497632225,0.961248290952984,0.20871252351064237,0.3220864269190945,-0.5854181112018937,-0.4396514043580561,-0.4865966391648563,-1.2209161268871778,-0.06748754138630655,0.24577535629443112,0.5526921284669761
baseline_21,0.005386073551429752,-0.7317378721453404,-1.6212140326693834,-0.4651226570986156,-1.4361218479710567,-0.7962477090432586,2.0080746918802586,0.6389852439464527,-1.1639070522462704,-0.27624544281071794,-0.419382504244166,0.5969151349769884
baseline_22,1.3763698681374719,-0.037970607088813974,0.1978342379346371,-0.7850695189383208,0.4658337990651697,0.9827025304221668,0.25224694894137895,-0.184108182084338,-0.4116096242272253,1.0096653345361126,-0.14669191669376333,0.8514728879976783
baseline_23,0.5339099762197188,-1.0028901083633714,-0.8030931278626569,1.7363782636857938,0.9517194642599865,1.4045147981268504,1.2133504665645003,0.7792771157619166,-1.7721921608357685,-1.1003400087308481,-0.23321736298086662,-1.6683779964913117
baseline_24,0.3163479870863202,-0.3342806683335904,-1.204187919778694,-0.706216209612551,-0.12711093457185754,-0.17768494635384172,-0.21848639885007917,0.9631818528611558,2.298029006179323,0.22856562523794433,0.6462209676237832,0.6636383967726469
baseline_25,-0.3308022186817785,0.4929005621147331,0.6177810880302932,0.7050217269956024,0.1363248710924712,-0.17916859961580778,1.951591718187506,-0.5101611093073137,-0.5411276466667289,0.9463695914250032,-0.32243338284152934,1.1468952670983135
baseline_26,1.3389236930212542,1.1407574348358744,0.73632054468229,-0.0834865087651433,-0.532663952847352,-0.37089994083323113,0.5023467856803123,-0.7915844721875221,-0.590989379009982,-0.23979823166055983,0.011426311874032303,0.14700390409699374
baseline_27,1.0631554035877464,0.29122297494204674,-0.8320914188846158,-0.04507829460643078,-0.9564416587085834,0.45658114482715306,0.5233925621802641,0.02125558779654905,-0.5101321076126526,2.0774819575683865,-0.7151300621149014,-0.17307848138013288
baseline_28,-1.0487628154915443,-1.5945681947323542,-1.7157216957118404,-1.522174396276477,-1.3880147232742712,0.18880419489541336,1.6874677396771811,-0.15939379491927969,0.31420187818528345,-0.14331217690675485,0.6176773163462811,1.265503886048165
baseline_29,0.13148229092942856,0.1579097434533757,1.957330528948539,-0.4546275520391758,0.5244176717843261,0.35490236212246434,0.15184657118898656,-0.46006658112444215,1.7857571997885442,-0.017780944690833096,0.7362524815938662,-0.5106731255349
baseline_30,-0.3585486151067934,0.536928432247984,1.1810186223671926,0.8706908106206885,-1.356844559575553,0.5412175445216263,0.6203080789553868,-0.5445971511311,-1.044635882562667,0.09024437929301816,-0.1489376803197545,-0.07878710572474186
baseline_31,1.2807447004470374,0.6649703142373391,0.7726447860323545,0.44987928462865684,-0.14104670305539185,0.4358799208589321,0.5729354081524578,-0.12062531310160632,-1.4147695879285875,1.1552647401671137,-0.7703435665958445,-0.010406931853061682
baseline_32,1.0047306901383621,-0.8568877999322171,-0.6744898322048141,-0.32125103749597705,0.13528351498353924,-0.42881774780487864,0.03225959795515591,0.31393969495631635,-0.06419655465043625,-0.15091185062667162,0.4794406852976988,1.3682707199032962
baseline_33,0.45805578448292245,0.9177513216402169,0.3407364840201908,-0.3069001257333636,-0.04951677504961316,-0.076443513523082,1.5082658565659726,-0.5799764032212634,0.5046170879692283,0.33482475314504573,-1.2949409449584204,0.5798057786437687
baseline_34,0.49029238953773596,-0.06089265130795739,-1.3730275397120355,0.6499767562669504,-0.3575444233807838,-0.5177858641844448,-0.2286227648352092,-0.012038717738552172,0.633593025668088,0.6661213942027884,1.8795214584347235,0.639495807798051
baseline_35,-0.21626031349973546,0.14856851715731687,-0.23821656884754056,-1.3126689419687694,0.0529209019034257,0.40795176881331585,0.9525993578584326,0.24636372694596087,0.954809857987696,0.053641988175740916,-0.128289543897039,-0.28262799659958115
baseline_36,1.5080252383735964,-0.27725061624861574,-1.4293411769123705,-0.25856412314138216,0.011968164019258772,-1.2634926725584765,-0.45731475285198,0.2807505325033301,-0.5628423301536065,1.9730790874875992,-0.22953819902892933,-0.08640812265246996
baseline_37,-0.30781973617990155,0.6470366238985888,-0.7601106131608758,-1.6263561434073726,0.0807601842068603,-0.2870338262032048,0.4585801861806131,-0.13044170601318084,-0.44625676226256195,-0.46793731672246897,1.2014165897965756,-1.9457494542215774
baseline_38,-0.5905391056654944,-0.250489758486106,-0.4815540279616575,-0.5522636652096259,-0.28082989648652273,-1.1978515656162625,0.1446453898055739,0.9805560723168506,-0.09438673009306442,1.0850484813620496,-0.8248814548484997,-0.5858043709029264
baseline_39,0.6296060438870962,1.0604559312063373,1.7706260084277514,1.0190812329833798,0.16367411055678177,-0.419577289859526,-0.9421448170201622,1.702120045525841,1.1138583534264135,-0.008619843210319916,-2.6097317523908905,0.30847212398489593
baseline_40,1.6195634731194053,1.3439757799551653,-0.23511612135086588,-1.3090197274979565,0.9504808727926024,-0.7903050406682731,0.5810746016373703,1.1447157139700774,0.10637161065542199,-0.7009975940006031,0.05529379085907715,-0.6035680952867295
baseline_41,-0.5701642908116983,0.3195576232823275,-0.4400388173180502,-2.015837244429446,0.5394925419675478,-0.10419768819771899,-0.1813198006838014,-1.1855340096947844,-0.4947495809184385,0.09073324087561405,0.45294076700163777,-0.515387289024992
baseline_42,-1.4669092348743942,0.06448745680468317,-1.6793829430884208,0.476618040588161,-0.17494465411557364,1.2180192372236263,-0.203003121499429,-1.107470878276831,0.927638620032375,0.40221661304975953,0.7537300028561016,-0.16714121999307172
